merchant_id,gender,business_size_idx,daily_thrift_freq,cash_out_freq,avg_txn_value,account_age_months,repaid
MERCH_14517,M,1,2,0.8,11641.34,19,1
MERCH_14518,F,1,1,0.44,2103.21,18,1
MERCH_14519,F,1,1,0.87,10223.71,21,0
MERCH_14520,M,1,0,0.0,11906.39,22,0
MERCH_14521,F,1,5,3.48,14512.28,30,0
MERCH_14522,M,2,0,0.0,4068.99,18,1
MERCH_14523,F,0,6,5.08,1609.15,6,1
MERCH_14524,M,0,3,1.99,3799.94,1,1
MERCH_14525,F,1,3,2.62,3988.58,9,1
MERCH_14526,M,1,0,0.0,2136.08,16,0
MERCH_14527,M,0,3,2.31,2153.93,29,1
MERCH_14528,F,2,1,0.42,23549.96,29,1
MERCH_14529,F,0,4,1.9,2626.57,5,1
MERCH_14530,F,1,2,1.74,1141.42,19,0
MERCH_14531,F,1,2,1.14,8716.24,22,1
MERCH_14532,F,2,3,1.75,6101.84,8,1
MERCH_14533,F,0,2,1.53,959.27,18,1
MERCH_14534,F,1,3,2.18,4869.65,14,1
MERCH_14535,F,0,4,1.78,6641.0,4,1
MERCH_14536,F,0,5,4.11,1034.43,27,1
MERCH_14537,F,0,3,2.22,7187.39,24,1
MERCH_14538,F,1,4,3.48,7465.65,30,1
MERCH_14539,F,0,1,0.69,1855.42,12,1
MERCH_14540,F,0,3,1.88,1958.39,13,1
MERCH_14541,F,1,2,1.21,6182.06,4,0
MERCH_14542,F,1,2,0.8,20929.77,26,0
MERCH_14543,F,1,3,1.27,798.75,1,0
MERCH_14544,F,2,2,0.94,5539.59,27,0
MERCH_14545,M,0,2,1.82,2040.15,23,1
MERCH_14546,F,2,2,1.77,11801.83,11,1
MERCH_14547,F,2,1,0.67,7180.44,21,0
MERCH_14548,M,0,4,2.0,2566.91,22,1
MERCH_14549,M,0,0,0.0,7437.54,28,1
MERCH_14550,M,0,3,1.62,2616.59,6,0
MERCH_14551,F,0,4,3.6,1748.78,25,1
MERCH_14552,F,1,1,0.69,7660.32,4,0
MERCH_14553,M,1,1,0.84,8068.16,34,0
MERCH_14554,F,1,2,1.36,2107.75,26,0
MERCH_14555,F,1,1,0.74,15850.16,27,0
MERCH_14556,M,0,7,5.15,3358.84,21,1
MERCH_14557,M,2,2,0.83,3327.94,21,1
MERCH_14558,M,0,5,3.22,3266.04,29,1
MERCH_14559,M,2,3,2.63,1707.04,34,0
MERCH_14560,M,0,3,2.01,3580.72,27,0
MERCH_14561,F,2,2,1.28,12371.94,26,1
MERCH_14562,M,0,3,2.07,8768.37,5,1
MERCH_14563,F,0,4,2.44,1107.24,20,1
MERCH_14564,F,0,2,1.37,2602.03,8,0
MERCH_14565,M,1,6,2.85,6798.35,18,1
MERCH_14566,F,2,4,3.73,4475.88,5,0
MERCH_14567,F,0,2,0.84,1157.24,4,0
MERCH_14568,F,2,4,2.66,6560.08,5,0
MERCH_14569,M,1,1,0.52,8149.66,16,1
MERCH_14570,F,1,3,1.3,4925.82,9,1
MERCH_14571,M,1,0,0.0,9716.73,25,0
MERCH_14572,F,0,6,5.65,2438.71,8,0
MERCH_14573,M,0,6,4.87,1062.57,1,1
MERCH_14574,M,2,1,0.54,13376.86,31,1
MERCH_14575,F,2,0,0.0,12663.43,33,0
MERCH_14576,F,2,2,0.85,6561.39,5,0
MERCH_14577,F,2,2,1.38,558.77,18,1
MERCH_14578,M,0,5,2.27,562.2,20,1
MERCH_14579,F,1,3,2.51,16309.8,24,0
MERCH_14580,M,0,3,1.29,7590.49,19,0
MERCH_14581,F,2,3,1.22,15222.23,28,0
MERCH_14582,M,0,2,1.75,1302.95,30,1
MERCH_14583,M,1,0,0.0,12848.17,15,0
MERCH_14584,M,1,0,0.0,11874.46,9,0
MERCH_14585,M,0,4,2.21,4005.46,31,1
MERCH_14586,F,0,3,2.42,2337.95,1,0
MERCH_14587,F,2,1,0.7,7994.01,13,1
MERCH_14588,M,1,4,3.69,1825.49,2,1
MERCH_14589,M,0,2,1.23,10587.24,35,1
MERCH_14590,F,1,2,0.8,1694.04,11,0
MERCH_14591,F,1,1,0.41,4900.13,18,0
MERCH_14592,F,0,6,4.26,9484.35,20,0
MERCH_14593,F,0,6,4.88,1955.4,2,0
MERCH_14594,F,2,2,1.67,6534.89,24,0
MERCH_14595,F,1,0,0.0,7342.66,16,1
MERCH_14596,M,1,2,1.05,8220.27,23,1
MERCH_14597,F,1,2,1.61,2863.71,29,1
MERCH_14598,F,0,7,5.98,3852.17,30,1
MERCH_14599,F,0,4,3.44,3713.06,4,1
MERCH_14600,F,0,4,2.51,2254.17,29,1
MERCH_14601,M,0,6,4.47,3467.13,27,1
MERCH_14602,M,1,2,1.41,3633.88,33,1
MERCH_14603,F,2,0,0.0,19960.47,18,0
MERCH_14604,M,0,1,0.56,12673.37,6,0
MERCH_14605,M,0,2,1.55,1702.5,32,1
MERCH_14606,M,1,4,3.16,7745.32,31,1
MERCH_14607,F,2,1,0.51,2828.61,12,1
MERCH_14608,M,1,1,0.64,12081.61,23,1
MERCH_14609,F,2,1,0.63,5163.63,29,0
MERCH_14610,F,1,2,1.62,5184.1,3,1
MERCH_14611,F,1,0,0.0,11655.37,33,0
MERCH_14612,F,0,2,1.32,2941.25,28,1
MERCH_14613,F,0,8,6.07,1246.53,18,1
MERCH_14614,F,0,1,0.54,271.97,22,1
MERCH_14615,F,1,1,0.53,5432.47,20,0
MERCH_14616,M,2,3,1.6,1693.64,16,1
MERCH_14617,M,2,1,0.42,13491.72,7,0
MERCH_14618,F,0,3,2.34,2126.29,4,1
MERCH_14619,M,0,5,4.71,1617.52,34,1
MERCH_14620,M,0,3,1.71,1267.95,18,1
MERCH_14621,M,0,4,3.65,2999.04,33,1
MERCH_14622,F,1,1,0.73,5957.98,1,0
MERCH_14623,M,2,2,1.05,13349.9,25,1
MERCH_14624,M,2,2,0.81,6316.65,14,0
MERCH_14625,M,1,4,3.19,13062.05,11,1
MERCH_14626,F,1,1,0.78,4890.66,8,0
MERCH_14627,F,1,3,1.58,8819.59,16,1
MERCH_14628,F,0,5,2.91,770.54,31,1
MERCH_14629,F,1,1,0.89,6777.36,18,1
MERCH_14630,F,1,3,1.46,20636.86,7,1
MERCH_14631,F,1,1,0.86,2490.63,4,1
MERCH_14632,M,0,4,1.97,3628.5,32,1
MERCH_14633,M,0,7,4.65,6963.66,31,1
MERCH_14634,F,0,6,4.05,1387.14,10,1
MERCH_14635,M,2,1,0.66,5626.18,30,1
MERCH_14636,F,0,4,2.23,1338.96,35,1
MERCH_14637,M,1,2,1.08,12840.16,31,0
MERCH_14638,M,1,1,0.8,13561.75,31,1
MERCH_14639,M,0,5,2.76,5818.6,33,0
MERCH_14640,M,1,0,0.0,22144.66,5,0
MERCH_14641,F,2,1,0.87,2131.83,10,1
MERCH_14642,M,0,1,0.86,4454.37,23,1
MERCH_14643,F,2,1,0.49,18290.14,7,0
MERCH_14644,M,0,2,1.52,5439.04,28,0
MERCH_14645,M,0,6,4.39,1186.43,21,1
MERCH_14646,M,2,3,1.67,12982.42,31,0
MERCH_14647,F,1,3,1.85,13089.63,27,0
MERCH_14648,M,2,4,2.23,5666.95,29,1
MERCH_14649,F,1,3,2.09,8886.21,10,0
MERCH_14650,F,2,3,2.53,682.24,8,1
MERCH_14651,M,1,0,0.0,10666.32,9,0
MERCH_14652,F,1,3,2.39,6811.48,11,1
MERCH_14653,M,1,3,2.0,7935.49,22,1
MERCH_14654,F,0,3,2.78,2370.86,26,1
MERCH_14655,F,2,4,2.84,6571.68,2,1
MERCH_14656,M,0,7,4.64,820.11,19,1
MERCH_14657,F,1,4,3.48,4748.5,16,1
MERCH_14658,F,0,4,2.01,3508.66,4,1
MERCH_14659,M,1,1,0.49,16998.91,7,0
MERCH_14660,F,0,0,0.0,1190.18,14,0
MERCH_14661,F,0,5,4.39,3128.91,12,0
MERCH_14662,F,2,3,1.32,7604.29,21,0
MERCH_14663,M,0,2,1.64,5413.07,34,0
MERCH_14664,M,1,2,1.27,6826.71,21,0
MERCH_14665,M,0,3,2.36,6798.18,7,0
MERCH_14666,F,0,6,2.85,2079.04,21,1
MERCH_14667,M,0,3,2.81,2000.51,10,1
MERCH_14668,M,1,0,0.0,3974.06,21,1
MERCH_14669,M,0,4,2.49,4104.46,16,1
MERCH_14670,F,2,3,2.67,19028.19,25,0
MERCH_14671,M,0,5,4.46,1731.34,13,1
MERCH_14672,M,0,2,1.31,2042.34,27,0
MERCH_14673,F,0,8,7.37,1297.48,8,1
MERCH_14674,F,0,5,4.69,608.13,30,1
MERCH_14675,M,1,3,1.56,4276.38,31,1
MERCH_14676,F,2,1,0.44,5814.98,7,0
MERCH_14677,M,1,1,0.58,15725.74,30,1
MERCH_14678,M,0,2,1.34,1342.36,18,1
MERCH_14679,F,0,3,1.35,2033.48,23,1
MERCH_14680,F,0,3,1.43,2773.38,30,1
MERCH_14681,F,2,4,3.74,2951.65,30,1
MERCH_14682,M,0,4,3.22,3817.16,8,0
MERCH_14683,F,1,3,2.64,5947.04,12,1
MERCH_14684,M,0,6,5.6,1622.23,10,1
MERCH_14685,F,0,5,3.04,6065.7,7,1
MERCH_14686,F,0,5,3.89,6550.33,17,1
MERCH_14687,F,0,4,2.0,1146.1,32,1
MERCH_14688,F,1,3,2.11,13028.25,5,1
MERCH_14689,M,0,6,3.09,7987.29,21,1
MERCH_14690,F,1,1,0.49,6592.93,31,0
MERCH_14691,F,0,3,1.36,3042.31,15,1
MERCH_14692,F,2,5,3.59,7616.44,13,0
MERCH_14693,F,0,2,1.84,4417.72,7,1
MERCH_14694,F,2,3,1.4,4208.58,24,0
MERCH_14695,M,1,1,0.68,4197.64,4,1
MERCH_14696,F,2,2,1.56,4481.55,19,0
MERCH_14697,F,0,5,3.36,1145.34,35,1
MERCH_14698,F,1,2,1.8,3426.57,29,1
MERCH_14699,M,0,9,4.42,2261.43,34,1
MERCH_14700,F,0,3,1.24,1830.5,8,0
MERCH_14701,F,0,8,4.89,3250.58,2,1
MERCH_14702,M,0,2,1.41,1438.06,4,1
MERCH_14703,F,2,3,1.62,9499.07,2,0
MERCH_14704,F,0,7,3.45,2470.44,30,1
MERCH_14705,F,1,2,1.69,23817.61,29,0
MERCH_14706,M,1,1,0.5,7106.01,4,1
MERCH_14707,F,1,3,1.93,10181.33,21,1
MERCH_14708,M,1,1,0.92,3061.81,9,0
MERCH_14709,F,0,3,2.21,1191.02,2,1
MERCH_14710,F,1,0,0.0,21139.35,20,0
MERCH_14711,F,0,1,0.6,3777.69,33,1
MERCH_14712,F,2,1,0.69,10182.69,6,0
MERCH_14713,M,1,2,1.61,7056.25,29,1
MERCH_14714,F,2,2,1.7,7903.04,16,0
MERCH_14715,F,0,6,4.54,2219.16,5,1
MERCH_14716,F,0,2,1.67,3746.07,9,1
MERCH_14717,M,0,5,2.24,2516.32,32,0
MERCH_14718,F,0,6,2.45,4292.62,34,1
MERCH_14719,M,0,1,0.8,1246.81,29,0
MERCH_14720,F,1,6,3.26,7250.35,31,1
MERCH_14721,F,0,8,7.06,880.88,3,1
MERCH_14722,F,1,1,0.69,15462.5,25,0
MERCH_14723,F,2,1,0.66,10681.41,13,0
MERCH_14724,F,1,1,0.83,1908.36,19,0
MERCH_14725,F,0,2,1.62,3354.76,16,1
MERCH_14726,M,0,3,2.36,2229.35,30,1
MERCH_14727,M,0,4,3.12,5251.14,35,0
MERCH_14728,M,0,6,4.1,4870.22,2,1
MERCH_14729,F,1,2,1.82,18578.29,1,0
MERCH_14730,F,0,2,1.78,4376.82,3,0
MERCH_14731,F,2,2,1.16,6998.81,26,1
MERCH_14732,M,1,0,0.0,9034.09,28,1
MERCH_14733,M,1,2,1.78,4868.1,27,1
MERCH_14734,F,0,2,1.48,2019.87,14,1
MERCH_14735,F,0,2,1.41,3962.33,24,1
MERCH_14736,F,1,2,1.54,2452.68,35,1
MERCH_14737,F,0,2,0.98,3350.85,34,1
MERCH_14738,F,0,2,0.9,3729.46,24,1
MERCH_14739,F,0,7,5.96,4108.45,6,1
MERCH_14740,M,0,3,2.15,1533.74,31,1
MERCH_14741,F,1,3,1.4,20590.96,29,1
MERCH_14742,F,0,8,5.03,3706.41,29,1
MERCH_14743,M,1,2,1.13,14954.74,13,0
MERCH_14744,F,0,5,4.41,815.92,8,1
MERCH_14745,F,1,0,0.0,1668.46,15,1
MERCH_14746,F,2,0,0.0,2389.14,33,0
MERCH_14747,F,2,0,0.0,7988.01,25,0
MERCH_14748,F,0,2,1.68,4210.0,16,0
MERCH_14749,M,0,6,5.47,1945.23,21,1
MERCH_14750,F,0,8,6.69,2028.5,17,1
MERCH_14751,F,1,1,0.67,1002.76,34,1
MERCH_14752,M,1,0,0.0,6106.75,13,1
MERCH_14753,F,1,0,0.0,5914.0,34,1
MERCH_14754,M,0,2,0.92,1231.01,15,0
MERCH_14755,M,1,3,1.92,5001.78,22,1
MERCH_14756,F,0,5,2.5,6179.9,4,1
MERCH_14757,M,1,2,1.09,8525.7,23,0
MERCH_14758,F,0,4,2.89,2547.83,13,1
MERCH_14759,M,1,0,0.0,4831.5,8,1
MERCH_14760,F,0,3,2.63,3227.46,1,0
MERCH_14761,M,0,8,4.19,10184.19,17,1
MERCH_14762,M,1,1,0.95,12026.06,17,0
MERCH_14763,F,0,6,3.59,1930.37,8,1
MERCH_14764,F,1,3,2.05,6481.94,3,0
MERCH_14765,M,1,1,0.47,14097.65,29,1
MERCH_14766,M,1,1,0.72,27637.92,22,0
MERCH_14767,F,0,1,0.93,749.42,2,0
MERCH_14768,M,0,3,2.44,2372.23,2,0
MERCH_14769,F,1,4,2.14,6436.57,17,1
MERCH_14770,F,0,7,4.5,4678.88,9,1
MERCH_14771,F,1,4,2.54,7345.57,33,1
MERCH_14772,F,0,3,1.36,5085.76,29,1
MERCH_14773,M,0,0,0.0,571.53,29,1
MERCH_14774,F,0,5,3.05,3541.42,6,1
MERCH_14775,M,0,3,2.02,4681.13,6,1
MERCH_14776,F,0,6,3.36,486.8,1,1
MERCH_14777,F,1,0,0.0,10425.53,16,0
MERCH_14778,F,1,0,0.0,2757.06,11,0
MERCH_14779,F,0,6,2.52,2168.88,22,1
MERCH_14780,F,2,2,1.24,6046.61,34,1
MERCH_14781,F,1,1,0.8,2876.46,1,0
MERCH_14782,F,2,0,0.0,8051.25,13,0
MERCH_14783,F,1,1,0.65,6013.78,28,1
MERCH_14784,F,1,0,0.0,4915.61,13,1
MERCH_14785,F,0,3,2.84,7547.1,30,0
MERCH_14786,M,0,5,4.09,4723.17,4,1
MERCH_14787,M,0,3,2.8,3245.72,14,1
MERCH_14788,F,1,3,2.34,5712.67,23,1
MERCH_14789,F,0,5,2.74,619.89,5,1
MERCH_14790,F,1,2,1.12,4125.92,15,1
MERCH_14791,M,0,8,6.82,1435.5,23,0
MERCH_14792,F,1,1,0.64,20975.07,8,0
MERCH_14793,F,0,6,3.62,546.72,11,1
MERCH_14794,F,0,5,4.6,1841.12,7,1
MERCH_14795,F,0,5,2.04,3541.47,23,0
MERCH_14796,F,0,3,2.07,2757.21,27,1
MERCH_14797,M,0,4,3.31,1961.92,31,1
MERCH_14798,F,1,0,0.0,3655.7,2,0
MERCH_14799,F,0,6,3.61,3441.79,31,1
MERCH_14800,F,0,4,2.78,2112.67,8,0
MERCH_14801,F,1,1,0.4,21069.97,1,0
MERCH_14802,M,0,5,3.47,2478.35,25,1
MERCH_14803,F,2,4,2.9,23080.61,17,0
MERCH_14804,M,2,0,0.0,8832.57,30,1
MERCH_14805,F,0,5,2.58,1738.05,24,1
MERCH_14806,F,0,5,4.27,1611.82,31,1
MERCH_14807,M,0,7,5.56,2407.69,13,1
MERCH_14808,F,1,1,0.77,3817.46,15,1
MERCH_14809,M,1,0,0.0,3433.43,26,1
MERCH_14810,F,1,2,1.2,13714.33,32,1
MERCH_14811,M,1,1,0.79,9983.1,35,0
MERCH_14812,F,0,3,2.83,1100.39,16,0
MERCH_14813,F,1,0,0.0,11546.71,9,0
MERCH_14814,M,1,2,1.81,6109.76,19,1
MERCH_14815,M,1,1,0.72,10066.51,3,0
MERCH_14816,M,2,3,2.63,10674.14,26,1
MERCH_14817,M,1,1,0.52,4419.92,8,0
MERCH_14818,M,0,8,6.55,8275.46,6,1
MERCH_14819,F,0,2,1.72,1514.36,5,1
MERCH_14820,F,0,10,8.58,3527.98,21,1
MERCH_14821,F,0,4,3.33,1358.41,27,1
MERCH_14822,F,2,4,2.27,6386.53,8,0
MERCH_14823,F,0,4,2.75,2251.97,22,1
MERCH_14824,F,1,0,0.0,13596.44,23,1
MERCH_14825,F,1,1,0.59,8652.01,25,1
MERCH_14826,M,0,1,0.57,4025.66,7,1
MERCH_14827,F,2,1,0.56,8167.23,14,0
MERCH_14828,F,2,3,2.34,16162.01,29,1
MERCH_14829,F,1,3,2.27,10831.61,17,0
MERCH_14830,M,0,3,1.54,2964.38,6,1
MERCH_14831,M,0,6,4.68,3353.62,32,1
MERCH_14832,F,0,4,2.24,711.95,19,1
MERCH_14833,F,0,1,0.51,1028.61,27,0
MERCH_14834,F,1,1,0.81,9102.13,30,0
MERCH_14835,F,2,4,2.4,7781.62,33,1
MERCH_14836,F,1,3,2.14,15043.74,11,0
MERCH_14837,F,2,0,0.0,521.05,10,0
MERCH_14838,F,1,0,0.0,7458.62,29,1
MERCH_14839,F,0,2,1.03,798.06,22,1
MERCH_14840,M,2,1,0.49,8906.54,20,0
MERCH_14841,M,0,7,4.29,3202.88,19,1
MERCH_14842,F,2,2,1.67,11795.02,24,1
MERCH_14843,F,0,6,2.98,1094.61,28,1
MERCH_14844,F,0,3,1.39,625.45,2,1
MERCH_14845,F,2,1,0.42,11033.1,18,0
MERCH_14846,M,1,1,0.63,4291.06,18,1
MERCH_14847,F,2,2,1.11,4000.59,2,0
MERCH_14848,M,2,2,1.12,7488.75,23,1
MERCH_14849,F,0,3,2.82,849.22,15,0
MERCH_14850,M,1,1,0.51,10786.12,25,0
MERCH_14851,F,0,2,1.3,974.97,18,1
MERCH_14852,M,1,2,1.89,3649.15,21,1
MERCH_14853,F,1,2,0.83,5365.51,32,0
MERCH_14854,F,0,2,1.57,1071.81,19,0
MERCH_14855,F,1,2,1.21,13156.12,18,1
MERCH_14856,F,1,1,0.9,12450.69,24,1
MERCH_14857,M,0,1,0.9,2660.77,30,1
MERCH_14858,M,1,2,1.23,4211.2,29,1
MERCH_14859,M,1,3,1.57,3431.5,21,0
MERCH_14860,F,2,2,1.27,8895.03,21,1
MERCH_14861,M,0,8,7.45,1148.76,2,1
MERCH_14862,F,0,5,2.77,1511.95,1,1
MERCH_14863,F,1,2,1.88,2112.54,22,1
MERCH_14864,F,0,6,5.1,2494.27,19,1
MERCH_14865,F,2,1,0.55,3479.1,19,0
MERCH_14866,F,0,8,6.68,2147.19,2,1
MERCH_14867,F,1,1,0.43,3919.57,29,1
MERCH_14868,F,1,3,2.1,12735.8,23,0
MERCH_14869,M,0,4,2.39,3048.34,27,0
MERCH_14870,F,0,4,2.54,808.29,23,1
MERCH_14871,F,1,1,0.66,13535.96,28,1
MERCH_14872,F,1,3,2.03,5644.32,28,0
MERCH_14873,F,0,5,3.81,4627.76,5,1
MERCH_14874,F,2,1,0.78,8129.04,18,0
MERCH_14875,F,0,5,4.68,1898.48,30,1
MERCH_14876,F,0,6,4.92,644.27,24,1
MERCH_14877,M,1,2,1.56,2362.43,16,0
MERCH_14878,F,0,3,1.85,5345.03,29,1
MERCH_14879,M,2,3,1.39,3660.04,30,0
MERCH_14880,F,0,7,3.03,4403.14,25,1
MERCH_14881,F,0,4,2.65,4721.6,1,1
MERCH_14882,M,0,7,5.37,3489.46,31,1
MERCH_14883,F,1,2,1.52,2074.82,31,1
MERCH_14884,F,1,1,0.92,4287.17,33,0
MERCH_14885,M,1,2,1.22,21782.63,12,0
MERCH_14886,F,0,6,4.47,6219.03,25,1
MERCH_14887,M,0,5,4.44,1091.35,23,1
MERCH_14888,F,1,1,0.62,5552.03,28,0
MERCH_14889,M,0,4,2.65,4311.7,33,1
MERCH_14890,F,2,4,3.63,1537.3,26,1
MERCH_14891,F,0,0,0.0,4176.55,24,1
MERCH_14892,F,1,2,1.68,8090.66,5,1
MERCH_14893,F,0,1,0.91,12382.62,17,0
MERCH_14894,F,1,0,0.0,14620.25,15,1
MERCH_14895,F,0,5,2.3,462.65,2,1
MERCH_14896,F,0,3,2.56,3838.19,34,1
MERCH_14897,F,0,6,5.1,5688.33,20,1
MERCH_14898,F,0,5,2.32,3241.86,30,0
MERCH_14899,M,0,4,2.81,3106.16,16,1
MERCH_14900,F,1,3,2.0,9267.44,4,1
MERCH_14901,F,1,0,0.0,14316.09,31,0
MERCH_14902,F,1,1,0.55,8911.41,26,0
MERCH_14903,F,1,0,0.0,7271.63,12,1
MERCH_14904,M,1,1,0.73,9482.06,2,1
MERCH_14905,F,0,3,2.05,643.92,8,0
MERCH_14906,M,0,6,5.55,2461.63,14,1
MERCH_14907,F,0,2,1.86,1691.85,24,0
MERCH_14908,M,1,5,2.22,14650.92,25,1
MERCH_14909,F,0,5,2.82,1175.42,7,1
MERCH_14910,M,0,3,1.21,2397.15,32,1
MERCH_14911,F,1,2,1.26,3891.2,23,1
MERCH_14912,F,0,6,4.59,3078.55,26,1
MERCH_14913,F,2,0,0.0,20814.44,7,0
MERCH_14914,F,2,5,2.18,11614.9,4,1
MERCH_14915,M,0,6,3.05,3910.86,25,1
MERCH_14916,F,0,4,1.98,931.16,18,1
MERCH_14917,F,0,11,7.49,3039.39,7,1
MERCH_14918,M,1,3,2.32,4658.38,22,1
MERCH_14919,F,0,5,2.87,2105.96,4,1
MERCH_14920,M,1,0,0.0,5500.17,29,0
MERCH_14921,M,1,0,0.0,3608.5,24,0
MERCH_14922,F,0,8,6.98,2789.07,12,1
MERCH_14923,M,0,1,0.55,3087.68,9,1
MERCH_14924,F,1,2,1.26,13278.58,15,0
MERCH_14925,F,0,3,1.34,5133.85,13,0
MERCH_14926,F,1,0,0.0,10974.99,30,1
MERCH_14927,F,0,1,0.82,916.32,35,1
MERCH_14928,M,1,1,0.6,4673.92,35,0
MERCH_14929,M,2,1,0.73,7571.07,26,0
MERCH_14930,F,2,3,2.76,14863.23,19,0
MERCH_14931,F,0,6,4.79,3220.61,21,1
MERCH_14932,M,0,2,1.3,4603.71,21,1
MERCH_14933,F,1,4,2.41,17423.77,13,0
MERCH_14934,F,0,7,3.53,5475.74,21,1
MERCH_14935,F,0,2,1.63,1286.25,24,0
MERCH_14936,M,2,2,0.92,3091.12,26,1
MERCH_14937,F,0,3,1.3,3593.52,31,1
MERCH_14938,M,0,3,1.37,4753.69,30,0
MERCH_14939,M,0,3,1.6,712.3,24,1
MERCH_14940,F,1,2,1.49,6673.96,32,1
MERCH_14941,F,1,3,2.62,13952.44,30,1
MERCH_14942,M,0,7,6.62,1153.67,26,1
MERCH_14943,F,0,9,7.22,2823.96,18,1
MERCH_14944,M,0,2,0.96,3302.48,12,1
MERCH_14945,M,1,3,1.66,1774.06,21,1
MERCH_14946,F,0,1,0.47,4096.72,23,1
MERCH_14947,M,2,0,0.0,13689.63,28,0
MERCH_14948,M,0,3,2.14,2678.34,17,1
MERCH_14949,M,2,2,1.8,1621.38,15,0
MERCH_14950,F,0,5,3.88,1673.87,23,1
MERCH_14951,F,1,1,0.84,14728.81,34,0
MERCH_14952,F,0,5,3.4,1316.78,28,1
MERCH_14953,M,0,2,1.32,5520.2,4,0
MERCH_14954,F,2,1,0.92,6924.28,12,1
MERCH_14955,M,2,1,0.8,12515.33,2,0
MERCH_14956,F,0,2,1.31,1065.2,25,0
MERCH_14957,F,1,4,2.33,20825.61,24,0
MERCH_14958,F,1,2,0.9,4575.42,31,1
MERCH_14959,M,2,1,0.85,6389.16,4,1
MERCH_14960,F,0,6,2.96,2011.29,34,1
MERCH_14961,F,1,2,1.37,718.65,6,1
MERCH_14962,F,0,7,5.25,2234.52,31,1
MERCH_14963,M,0,4,3.24,1262.49,24,1
MERCH_14964,F,2,1,0.45,8160.3,25,1
MERCH_14965,F,0,4,1.62,3171.33,5,0
MERCH_14966,M,0,5,3.94,1330.45,10,1
MERCH_14967,M,1,2,1.3,4104.87,18,1
MERCH_14968,M,1,3,1.5,4494.03,29,1
MERCH_14969,F,0,3,2.82,2822.58,11,1
MERCH_14970,F,0,2,1.67,1940.5,30,1
MERCH_14971,M,2,3,2.15,4098.51,5,0
MERCH_14972,F,0,5,3.93,1858.45,6,1
MERCH_14973,M,1,0,0.0,14551.96,14,0
MERCH_14974,F,1,0,0.0,8083.7,16,0
MERCH_14975,F,0,6,5.69,1722.09,14,1
MERCH_14976,F,2,2,1.51,16966.1,33,1
MERCH_14977,F,1,2,1.54,10408.14,5,0
MERCH_14978,F,0,4,3.15,603.89,14,1
MERCH_14979,F,1,2,1.53,12227.86,9,0
MERCH_14980,M,1,2,1.28,21953.98,27,1
MERCH_14981,F,1,1,0.7,12748.29,3,0
MERCH_14982,M,2,0,0.0,4756.5,10,0
MERCH_14983,M,0,5,3.23,2310.04,11,1
MERCH_14984,F,0,5,3.2,545.55,34,1
MERCH_14985,F,0,1,0.56,3914.77,1,1
MERCH_14986,M,0,3,2.5,2126.35,10,1
MERCH_14987,F,0,5,3.13,1481.1,6,1
MERCH_14988,M,2,0,0.0,6560.77,8,0
MERCH_14989,M,1,0,0.0,1855.07,31,1
MERCH_14990,M,1,1,0.66,2069.0,6,0
MERCH_14991,F,1,1,0.82,2731.49,31,1
MERCH_14992,F,1,3,1.93,783.58,34,1
MERCH_14993,F,0,4,2.83,1629.21,29,1
MERCH_14994,F,2,2,1.57,3392.41,3,0
MERCH_14995,M,0,4,2.46,4991.72,22,1
MERCH_14996,F,2,0,0.0,3120.15,12,1
MERCH_14997,F,1,1,0.45,10940.58,19,1
MERCH_14998,M,0,8,5.76,1300.21,7,0
MERCH_14999,F,1,2,1.58,8319.04,23,1
MERCH_15000,F,1,1,0.72,17484.79,13,0
MERCH_15001,F,0,0,0.0,915.8,4,0
MERCH_15002,M,1,6,3.27,19230.51,21,1
MERCH_15003,F,0,5,2.44,4084.53,14,1
MERCH_15004,M,0,3,1.28,3180.61,7,0
MERCH_15005,F,2,2,1.27,8081.44,13,0
MERCH_15006,M,1,1,0.49,7023.56,35,1
MERCH_15007,M,2,2,1.56,14002.12,33,0
MERCH_15008,F,1,0,0.0,7015.03,11,0
MERCH_15009,F,0,11,4.84,1986.1,25,1
MERCH_15010,F,1,3,2.67,11299.9,24,1
MERCH_15011,M,1,2,1.52,3872.17,22,1
MERCH_15012,F,2,0,0.0,22982.14,22,0
MERCH_15013,F,0,5,2.43,3125.68,15,1
MERCH_15014,F,2,0,0.0,6367.89,18,0
MERCH_15015,F,2,2,1.85,6275.36,32,1
MERCH_15016,F,1,3,2.7,5756.05,10,1
MERCH_15017,F,2,0,0.0,10345.22,9,0
MERCH_15018,F,0,2,0.9,2750.36,25,1
MERCH_15019,M,2,2,1.04,6763.45,4,1
MERCH_15020,M,1,6,5.41,16193.69,7,0
MERCH_15021,F,0,3,1.58,6052.84,26,1
MERCH_15022,M,2,1,0.59,2944.8,20,1
MERCH_15023,M,0,7,2.99,2066.29,21,1
MERCH_15024,M,0,6,4.47,1749.95,5,1
MERCH_15025,F,1,1,0.71,4758.93,30,1
MERCH_15026,F,0,4,3.72,1723.35,23,1
MERCH_15027,F,0,11,9.8,1038.91,23,1
MERCH_15028,M,1,3,2.03,12395.54,6,1
MERCH_15029,F,0,9,6.62,2067.9,23,1
MERCH_15030,F,0,4,2.51,2591.16,15,1
MERCH_15031,F,0,5,2.36,4174.47,1,1
MERCH_15032,F,0,1,0.88,1009.05,28,1
MERCH_15033,F,1,3,2.11,8326.66,10,1
